4055.0,4126.0,4065.0,4117.0,4049.0,4072.0,4045.0,4040.0,4438.0,4562.0,4440.0,4514.0,4542.0,4528.0,4472.0,4429.0,4484.0,4455.0
4237.0,4226.0,4271.0,4301.0,4258.0,4247.0,4257.0,4276.0,4582.0,4560.0,4508.0,4536.0,4636.0,4667.0,4606.0,4568.0,4628.0,4593.0
4239.0,4366.0,4376.0,4411.0,4342.0,4307.0,4417.0,4322.0,4647.0,4620.0,4542.0,4665.0,4619.0,4650.0,4639.0,4751.0,4610.0,4624.0
4566.0,4489.0,4389.0,4511.0,4438.0,4488.0,4506.0,4419.0,4778.0,4667.0,4754.0,4752.0,4701.0,4744.0,4795.0,4678.0,4779.0,4791.0
4596.0,4679.0,4569.0,4644.0,4657.0,4612.0,4638.0,4666.0,4830.0,4781.0,4866.0,4813.0,4828.0,4899.0,4760.0,4846.0,4737.0,4897.0
4741.0,4762.0,4621.0,4767.0,4622.0,4745.0,4663.0,4644.0,4795.0,4862.0,4848.0,4868.0,4847.0,4862.0,4930.0,4890.0,4895.0,4839.0
4782.0,4876.0,4783.0,4760.0,4836.0,4719.0,4770.0,4897.0,4884.0,4898.0,4841.0,4924.0,4868.0,4942.0,4886.0,4869.0,4830.0,4844.0
4915.0,4818.0,4885.0,4896.0,4829.0,4886.0,4786.0,4860.0,5043.0,5079.0,4876.0,4847.0,4895.0,5027.0,4915.0,4922.0,4983.0,4873.0
4973.0,4867.0,4784.0,4934.0,4925.0,4865.0,4923.0,4943.0,4906.0,4922.0,4969.0,4980.0,5019.0,5031.0,4970.0,4940.0,4977.0,4995.0
4905.0,4977.0,4995.0,4915.0,4887.0,5012.0,4895.0,4904.0,4936.0,4965.0,4937.0,4960.0,4958.0,4995.0,4912.0,4906.0,4991.0,5046.0
